Time (s),Heat Flow (mJ/s)
271.60002,15.080384
271.8,15.076528
271.99998,15.072768
272.20002,15.069045
272.4,15.065299
272.59998,15.061613
272.80002,15.058092
273,15.055156
273.19998,15.052241
273.40002,15.049676
273.6,15.047567
273.79998,15.045259
274.00002,15.043076
274.2,15.041155
274.39998,15.039086
274.60002,15.037087
274.8,15.035258
274.99998,15.033538
275.20002,15.031925
275.4,15.030224
275.59998,15.028505
275.80002,15.027021
276,15.025706
276.19998,15.024759
276.40002,15.023991
276.6,15.02365
276.79998,15.023107
277.00002,15.022468
277.2,15.021833
277.39998,15.021162
277.60002,15.020541
277.8,15.019998
277.99998,15.019529
278.20002,15.019129
278.4,15.018898
278.59998,15.018723
278.80002,15.018672
279,15.018717
279.19998,15.018633
279.40002,15.018564
279.6,15.018481
279.79998,15.018489
280.00002,15.018603
280.2,15.018832
280.39998,15.019116
280.60002,15.019414
280.8,15.019606
280.99998,15.020001
281.20002,15.020538
281.4,15.021042
281.59998,15.021491
281.80002,15.021808
282,15.021945
282.19998,15.022008
282.40002,15.022233
282.6,15.023123
282.79998,15.024216
283.00002,15.025377
283.2,15.026653
283.39998,15.02826
283.60002,15.029697
283.8,15.030697
283.99998,15.031734
284.20002,15.032936
284.4,15.034153
284.59998,15.035264
284.80002,15.036448
285,15.037719
285.19998,15.039032
285.40002,15.040399
285.6,15.041836
285.79998,15.043259
286.00002,15.044641
286.2,15.046027
286.39998,15.047321
286.60002,15.048629
286.8,15.049978
286.99998,15.051474
287.20002,15.053039
287.4,15.054572
287.59998,15.05616
287.80002,15.057762
288,15.05935
288.19998,15.061085
288.40002,15.063017
288.6,15.065284
288.79998,15.067405
289.00002,15.069521
289.2,15.071568
289.39998,15.073541
289.60002,15.07551
289.8,15.07741
289.99998,15.079365
290.20002,15.081297
290.4,15.083252
290.59998,15.08528
290.80002,15.087341
291,15.089424
291.19998,15.091489
291.40002,15.093568
291.6,15.095633
291.79998,15.097716
292.00002,15.099832
292.2,15.101952
292.39998,15.104071
292.60002,15.106169
292.8,15.108252
292.99998,15.110335
293.20002,15.112469
293.4,15.114588
293.59998,15.116689
293.80002,15.11875
294,15.120778
294.19998,15.122787
294.40002,15.124774
294.6,15.126765
294.79998,15.128811
295.00002,15.13089
295.2,15.132917
295.39998,15.134908
295.60002,15.136895
295.8,15.138867
295.99998,15.140839
296.20002,15.142845
296.4,15.144743
296.59998,15.146697
296.80002,15.148647
297,15.150619
297.19998,15.15261
297.40002,15.154615
297.6,15.15655
297.79998,15.158486
298.00002,15.160362
298.2,15.162261
298.39998,15.164122
298.60002,15.16598
298.8,15.167824
298.99998,15.169686
299.20002,15.171562
299.4,15.173442
299.59998,15.175359
299.80002,15.177345
300,15.179335
300.19998,15.181344
300.40002,15.183348
300.6,15.1851
300.79998,15.186686
301.00002,15.188305
301.2,15.189836
301.39998,15.191312
301.60002,15.192839
301.8,15.19437
301.99998,15.195901
302.20002,15.197483
302.4,15.199014
302.59998,15.200453
302.80002,15.20187
303,15.203291
303.19998,15.204712
303.40002,15.206129
303.6,15.207476
303.79998,15.208842
304.00002,15.210167
304.2,15.211477
304.39998,15.212824
304.60002,15.214223
304.8,15.215588
304.99998,15.216917
305.20002,15.218224
305.4,15.219461
305.59998,15.220753
305.80002,15.222078
306,15.223241
306.19998,15.224313
306.40002,15.225436
306.6,15.226563
306.79998,15.227579
307.00002,15.228666
307.2,15.229774
307.39998,15.230937
307.60002,15.232116
307.8,15.233261
307.99998,15.234387
308.20002,15.235565
308.4,15.236765
308.59998,15.237965
308.80002,15.239162
309,15.240343
309.19998,15.241507
309.40002,15.24267
309.6,15.243903
309.79998,15.245103
310.00002,15.246284
310.2,15.247517
310.39998,15.248791
310.60002,15.250027
310.8,15.251297
310.99998,15.252533
311.20002,15.253715
311.4,15.254984
311.59998,15.256239
311.80002,15.257457
312,15.258727
312.19998,15.259908
312.40002,15.260998
312.6,15.262378
312.79998,15.264146
313.00002,15.266388
313.2,15.268377
313.39998,15.270219
313.60002,15.27213
313.8,15.273972
313.99998,15.275759
314.20002,15.277652
314.4,15.279402
314.59998,15.281225
314.80002,15.283104
315,15.285107
315.19998,15.287169
315.40002,15.289194
315.6,15.29116
315.79998,15.293094
316.00002,15.295082
316.2,15.29714
316.39998,15.299165
316.60002,15.301208
316.8,15.303248
316.99998,15.305291
317.20002,15.307352
317.4,15.309392
317.59998,15.311362
317.80002,15.313442
318,15.31561
318.19998,15.317763
318.40002,15.319952
318.6,15.322157
318.79998,15.32442
319.00002,15.326738
319.2,15.329071
319.39998,15.331371
319.60002,15.333524
319.8,15.33582
319.99998,15.33834
320.20002,15.340951
320.4,15.343742
320.59998,15.346555
320.80002,15.349313
321,15.352086
321.19998,15.354991
321.40002,15.357932
321.6,15.36087
321.79998,15.363701
322.00002,15.366532
322.2,15.369324
322.39998,15.37221
322.60002,15.375169
322.8,15.378125
322.99998,15.381176
323.20002,15.384539
323.4,15.388174
323.59998,15.391756
323.80002,15.395541
324,15.399891
324.19998,15.404317
324.40002,15.408028
324.6,15.411589
324.79998,15.415208
325.00002,15.41879
325.2,15.422535
325.39998,15.426465
325.60002,15.430396
325.8,15.434305
325.99998,15.438236
326.20002,15.442185
326.4,15.44624
326.59998,15.450281
326.80002,15.454303
327,15.458285
327.19998,15.46227
327.40002,15.466384
327.6,15.470458
327.79998,15.474644
328.00002,15.478904
328.2,15.48318
328.39998,15.487476
328.60002,15.491828
328.8,15.49625
328.99998,15.500748
329.20002,15.505264
329.4,15.509796
329.59998,15.514313
329.80002,15.518774
330,15.523269
330.19998,15.527748
330.40002,15.532282
330.6,15.536906
330.79998,15.541495
331.00002,15.546139
331.2,15.550872
331.39998,15.555553
331.60002,15.56027
331.8,15.564948
331.99998,15.569591
332.20002,15.57429
332.4,15.57917
332.59998,15.584161
332.80002,15.589318
333,15.594638
333.19998,15.600014
333.40002,15.605299
333.6,15.61082
333.79998,15.616563
334.00002,15.622306
334.2,15.628102
334.39998,15.634083
334.60002,15.640229
334.8,15.646648
334.99998,15.653087
335.20002,15.659618
335.4,15.666238
335.59998,15.672677
335.80002,15.679116
336,15.685516
336.19998,15.692083
336.40002,15.699053
336.6,15.706131
336.79998,15.713394
337.00002,15.720731
337.2,15.728377
337.39998,15.735787
337.60002,15.743451
337.8,15.751484
337.99998,15.759718
338.20002,15.768135
338.4,15.776459
338.59998,15.784784
338.80002,15.79331
339,15.801855
339.19998,15.81051
339.40002,15.819163
339.6,15.827799
339.79998,15.836637
340.00002,15.845638
340.2,15.854586
340.39998,15.863515
340.60002,15.872516
340.8,15.881628
340.99998,15.890667
341.20002,15.899797
341.4,15.909054
341.59998,15.91866
341.80002,15.928192
342,15.938147
342.19998,15.948944
342.40002,15.959778
342.6,15.970244
342.79998,15.980381
343.00002,15.990628
343.2,16.00102
343.39998,16.01134
343.60002,16.021623
343.8,16.031868
343.99998,16.042096
344.20002,16.052415
344.4,16.06277
344.59998,16.073107
344.80002,16.083371
345,16.093634
345.19998,16.103751
345.40002,16.113885
345.6,16.124185
345.79998,16.134448
346.00002,16.144326
346.2,16.15358
346.39998,16.161515
346.60002,16.169798
346.8,16.177935
346.99998,16.186199
347.20002,16.19505
347.4,16.203626
347.59998,16.211578
347.80002,16.219567
348,16.22697
348.19998,16.23331
348.40002,16.238183
348.6,16.243937
348.79998,16.249488
349.00002,16.254289
349.2,16.259345
349.39998,16.263192
349.60002,16.264108
349.8,16.265188
349.99998,16.267111
350.20002,16.268759
350.4,16.270445
350.59998,16.272038
350.80002,16.273704
351,16.274803
351.19998,16.274912
351.40002,16.27427
351.6,16.274086
351.79998,16.272729
352.00002,16.271208
352.2,16.269943
352.39998,16.268825
352.60002,16.267853
352.8,16.266588
352.99998,16.26525
353.20002,16.264059
353.4,16.262336
353.59998,16.260008
353.80002,16.256417
354,16.251488
354.19998,16.247219
354.40002,16.243096
354.6,16.238406
354.79998,16.233826
355.00002,16.22886
355.2,16.223511
355.39998,16.218546
355.60002,16.213581
355.8,16.2077
355.99998,16.20193
356.20002,16.196672
356.4,16.191433
356.59998,16.18623
356.80002,16.181339
357,16.176192
357.19998,16.170935
357.40002,16.165696
357.6,16.160604
357.79998,16.155841
358.00002,16.151152
358.2,16.146518
358.39998,16.141921
358.60002,16.13736
358.8,16.1328
358.99998,16.128129
359.20002,16.123588
359.4,16.119375
359.59998,16.115529
359.80002,16.111867
360,16.108643
360.19998,16.106025
360.40002,16.104414
360.6,16.102821
360.79998,16.101338
361.00002,16.09872
361.2,16.096065
361.39998,16.097073
361.60002,16.100206
361.8,16.106287
361.99998,16.10931
362.20002,16.125483
362.4,16.152901
362.59998,16.187059
362.80002,16.231728
363,16.287129
363.19998,16.350496
363.40002,16.424961
363.6,16.509478
363.79998,16.592895
364.00002,16.686841
364.2,16.786136
364.39998,16.886269
364.60002,16.985103
364.8,17.086973
364.99998,17.196954
365.20002,17.305417
365.4,17.413673
365.59998,17.523338
365.80002,17.632017
366,17.741659
366.19998,17.851593
366.40002,17.961525
366.6,18.070803
366.79998,18.181006
367.00002,18.290896
367.2,18.400921
367.39998,18.510295
367.60002,18.619392
367.8,18.728974
367.99998,18.837482
368.20002,18.945506
368.4,19.053809
368.59998,19.160352
368.80002,19.265978
369,19.370316
369.19998,19.473119
369.40002,19.57636
369.6,19.679229
369.79998,19.781148
370.00002,19.882388
370.2,19.984778
370.39998,20.082518
370.60002,20.17773
370.8,20.271492
370.99998,20.365547
371.20002,20.459326
371.4,20.549406
371.59998,20.636261
371.80002,20.720753
372,20.804495
372.19998,20.885396
372.40002,20.969609
372.6,21.048112
372.79998,21.118519
373.00002,21.192589
373.2,21.262902
373.39998,21.325379
373.60002,21.390088
373.8,21.452383
373.99998,21.506051
374.20002,21.553933
374.4,21.599896
374.59998,21.640674
374.80002,21.669405
375,21.692869
375.19998,21.711677
375.40002,21.725749
375.6,21.724933
375.79998,21.721444
376.00002,21.709644
376.2,21.693493
376.39998,21.672871
376.60002,21.646305
376.8,21.612174
376.99998,21.578922
377.20002,21.540802
377.4,21.500838
377.59998,21.460303
377.80002,21.418487
378,21.373784
378.19998,21.32851
378.40002,21.282215
378.6,21.235789
378.79998,21.186692
379.00002,21.13884
379.2,21.091486
379.39998,21.045374
379.60002,20.998239
379.8,20.950923
379.99998,20.904997
380.20002,20.858925
380.4,20.812746
380.59998,20.767883
380.80002,20.723864
381,20.679333
381.19998,20.634802
381.40002,20.590455
381.6,20.546988
381.79998,20.502917
382.00002,20.458444
382.2,20.414465
382.39998,20.371824
382.60002,20.329695
382.8,20.289525
382.99998,20.250583
383.20002,20.210158
383.4,20.170593
383.59998,20.132421
383.80002,20.094104
384,20.055034
384.19998,20.01701
384.40002,19.978475
384.6,19.940615
384.79998,19.902904
385.00002,19.866585
385.2,19.831269
385.39998,19.797238
385.60002,19.76282
385.8,19.728516
385.99998,19.695384
386.20002,19.662526
386.4,19.629245
386.59998,19.595821
386.80002,19.562489
387,19.529191
387.19998,19.496006
387.40002,19.462836
387.6,19.429909
387.79998,19.398118
388.00002,19.367387
388.2,19.336872
388.39998,19.306198
388.60002,19.275396
388.8,19.244955
388.99998,19.214099
389.20002,19.183464
389.4,19.152951
389.59998,19.122279
389.80002,19.091627
390,19.061042
390.19998,19.030555
390.40002,19.000471
390.6,18.970747
390.79998,18.940883
391.00002,18.913033
391.2,18.885286
391.39998,18.857071
391.60002,18.829441
391.8,18.801329
391.99998,18.773719
392.20002,18.746054
392.4,18.718327
392.59998,18.690499
392.80002,18.66289
393,18.63531
393.19998,18.607758
393.40002,18.580206
393.6,18.552755
393.79998,18.525295
394.00002,18.497872
394.2,18.470551
394.39998,18.44322
394.60002,18.41589
394.8,18.388825
394.99998,18.362758
395.20002,18.336564
395.4,18.310634
395.59998,18.284678
395.80002,18.258503
396,18.232337
396.19998,18.206401
396.40002,18.180593
396.6,18.154665
396.79998,18.12884
397.00002,18.103143
397.2,18.077454
397.39998,18.051794
397.60002,18.025794
397.8,18.000502
397.99998,17.975886
398.20002,17.951143
398.4,17.928199
398.59998,17.905981
398.80002,17.883452
399,17.859667
399.19998,17.835603
399.40002,17.811923
399.6,17.788505
399.79998,17.765155
400.00002,17.741823
400.2,17.718315
400.39998,17.694911
400.60002,17.671275
400.8,17.647945
400.99998,17.624725
401.20002,17.602146
401.4,17.579883
401.59998,17.55745
401.80002,17.535366
402,17.513506
402.19998,17.491386
402.40002,17.46932
402.6,17.447681
402.79998,17.42611
403.00002,17.40496
403.2,17.384272
403.39998,17.363452
403.60002,17.342816
403.8,17.322055
403.99998,17.301236
404.20002,17.280674
404.4,17.260152
404.59998,17.2397
404.80002,17.219266
405,17.198964
405.19998,17.178952
405.40002,17.159141
405.6,17.139791
405.79998,17.120785
406.00002,17.10189
406.2,17.082851
406.39998,17.063737
406.60002,17.045006
406.8,17.026243
406.99998,17.007623
407.20002,16.988967
407.4,16.970405
407.59998,16.951841
407.80002,16.933185
408,16.915136
408.19998,16.897012
408.40002,16.879546
408.6,16.862868
408.79998,16.846464
409.00002,16.830754
409.2,16.815119
409.39998,16.799319
409.60002,16.783427
409.8,16.767793
409.99998,16.752505
410.20002,16.737162
410.4,16.722041
410.59998,16.706973
410.80002,16.692143
411,16.677607
411.19998,16.663381
411.40002,16.649832
411.6,16.636374
411.79998,16.622935
412.00002,16.609222
412.2,16.595381
412.39998,16.58165
412.60002,16.567974
412.8,16.554463
412.99998,16.540843
413.20002,16.528026
413.4,16.51607
413.59998,16.504205
413.80002,16.492376
414,16.480146
414.19998,16.468245
414.40002,16.457386
414.6,16.446527
414.79998,16.435358
415.00002,16.424317
415.2,16.413239
415.39998,16.402015
415.60002,16.390737
415.8,16.379769
415.99998,16.369076
416.20002,16.35873
416.4,16.348293
416.59998,16.337729
416.80002,16.327475
417,16.317495
417.19998,16.307827
417.40002,16.297976
417.6,16.288252
417.79998,16.278931
418.00002,16.26972
418.2,16.260491
418.39998,16.251262
418.60002,16.242033
418.8,16.232822
418.99998,16.223612
419.20002,16.214329
419.4,16.205154
419.59998,16.196292
419.80002,16.18754
420,16.178841
420.19998,16.170289
420.40002,16.162378
420.6,16.154557
420.79998,16.146938
421.00002,16.1391
421.2,16.131115
421.39998,16.123149
421.60002,16.115312
421.8,16.107546
421.99998,16.099782
422.20002,16.092072
422.4,16.084526
422.59998,16.076927
422.80002,16.069382
423,16.061855
423.19998,16.054292
423.40002,16.04673
423.6,16.039568
423.79998,16.032645
424.00002,16.02565
424.2,16.018525
424.39998,16.011475
424.60002,16.004425
424.8,15.997373
424.99998,15.990068
425.20002,15.982908
425.4,15.975838
425.59998,15.968826
425.80002,15.961831
426,15.955018
426.19998,15.948133
426.40002,15.941011
426.6,15.933923
426.79998,15.927076
427.00002,15.91957
427.2,15.910308
427.39998,15.900483
427.60002,15.891443
427.8,15.882656
427.99998,15.874804
428.20002,15.866697
428.4,15.858331
428.59998,15.849822
428.80002,15.841495
429,15.833659
429.19998,15.82621
429.40002,15.818999
429.6,15.811675
429.79998,15.804354
430.00002,15.797033
430.2,15.7896
430.39998,15.78217
430.60002,15.774904
430.8,15.767836
430.99998,15.761046
431.20002,15.754621
431.4,15.748047
431.59998,15.741732
431.80002,15.7356
432,15.729885
432.19998,15.723881
432.40002,15.71795
432.6,15.71218
432.79998,15.706742
433.00002,15.701122
433.2,15.695426
433.39998,15.689806
433.60002,15.684369
433.8,15.678873
433.99998,15.673272
434.20002,15.667908
434.4,15.664313
434.59998,15.660813
434.80002,15.657272
435,15.654156
435.19998,15.652336
435.40002,15.650349
435.6,15.647999
435.79998,15.645614
436.00002,15.642749
436.2,15.641295
436.39998,15.640225
436.60002,15.639535
436.8,15.638903
436.99998,15.638326
437.20002,15.63833
437.4,15.638264
437.59998,15.639203
437.80002,15.640193
438,15.640694
438.19998,15.64114
438.40002,15.64171
438.6,15.642064
438.79998,15.642638
439.00002,15.64319
439.2,15.64327
439.39998,15.642894
439.60002,15.641441
439.8,15.639855
439.99998,15.638073
440.20002,15.636542
440.4,15.635034
440.59998,15.63327
440.80002,15.631689
441,15.630122
441.19998,15.628613
441.40002,15.627028
441.6,15.625612
441.79998,15.624249
442.00002,15.622741
442.2,15.621138
442.39998,15.619685
442.60002,15.61814
442.8,15.616537
442.99998,15.614846
443.20002,15.613393
443.4,15.612137
443.59998,15.610866
443.80002,15.609797
444,15.609344
444.19998,15.609261
444.40002,15.609123
444.6,15.60962
444.79998,15.610705
445.00002,15.611992
445.2,15.613274
445.39998,15.614743
445.60002,15.616285
445.8,15.617877
445.99998,15.619839
446.20002,15.621892
446.4,15.624581
446.59998,15.627072
446.80002,15.629308
447,15.631503
447.19998,15.633793
447.40002,15.63612
447.6,15.638279
447.79998,15.640113
448.00002,15.642074
448.2,15.643375
448.39998,15.64446
448.60002,15.643587
448.8,15.641367
448.99998,15.639056
449.20002,15.637421
449.4,15.634722
449.59998,15.631736
449.80002,15.628439
450,15.625522
450.19998,15.622663
450.40002,15.619786
450.6,15.616485
450.79998,15.613353
451.00002,15.610148
451.2,15.607431
451.39998,15.604044
451.60002,15.598611
451.8,15.592736
451.99998,15.586957
452.20002,15.581926
452.4,15.5768
452.59998,15.571295
452.80002,15.566301
453,15.561394
453.19998,15.555981
453.40002,15.550604
453.6,15.545277
453.79998,15.540192
454.00002,15.535181
454.2,15.53011
454.39998,15.52435
454.60002,15.518494
454.8,15.512643
454.99998,15.506536
455.20002,15.500352
455.4,15.494355
455.59998,15.488085
455.80002,15.481499
456,15.474882
456.19998,15.468502
456.40002,15.461629
456.6,15.454186
456.79998,15.445945
457.00002,15.436918
457.2,15.427358
457.39998,15.417565
457.60002,15.408174
457.8,15.398724
457.99998,15.387727
458.20002,15.376949
458.4,15.366568
458.59998,15.356247
458.80002,15.346345
459,15.336403
459.19998,15.326246
459.40002,15.316048
459.6,15.305728
459.79998,15.295207
460.00002,15.284826
460.2,15.274433
460.39998,15.264132
460.60002,15.253867
460.8,15.243487
460.99998,15.23273
461.20002,15.221534
461.4,15.210388
461.59998,15.199175
461.80002,15.188248
462,15.177181
462.19998,15.166261
462.40002,15.155486
462.6,15.14487
462.79998,15.135447
463.00002,15.126096
463.2,15.117068
463.39998,15.107828
463.60002,15.098642
463.8,15.089414
463.99998,15.080082
464.20002,15.070799
464.4,15.061468
464.59998,15.052246
464.80002,15.042988
465,15.033797
465.19998,15.024539
465.40002,15.01541
465.6,15.006328
465.79998,14.997162
466.00002,14.987942
466.2,14.978678
466.39998,14.969348
466.60002,14.960139
466.8,14.951193
466.99998,14.942338
467.20002,14.933465
467.4,14.92495
467.59998,14.916661
467.80002,14.908365
468,14.899931
468.19998,14.892007
468.40002,14.884606
468.6,14.877029
468.79998,14.869562
469.00002,14.862125
469.2,14.854621
469.39998,14.847082
469.60002,14.83959
469.8,14.832561
469.99998,14.82577
470.20002,14.819143
470.4,14.813677
470.59998,14.807889
470.80002,14.801821
471,14.79576
471.19998,14.789389
471.40002,14.782883
471.6,14.776548
471.79998,14.770214
472.00002,14.763927
472.2,14.757648
472.39998,14.751387
472.60002,14.745064
472.8,14.738566
472.99998,14.731995
473.20002,14.725654
473.4,14.719612
473.59998,14.714063
473.80002,14.709291
474,14.704545
474.19998,14.6998
474.40002,14.694644
474.6,14.689662
474.79998,14.684825
475.00002,14.680181
475.2,14.675709
475.39998,14.671347
475.60002,14.667331
475.8,14.663198
475.99998,14.658891
476.20002,14.65463
476.4,14.650396
476.59998,14.646034
476.80002,14.6417
477,14.637722
477.19998,14.633853
477.40002,14.630121
477.6,14.626453
477.79998,14.622876
478.00002,14.619353
478.2,14.615987
478.39998,14.612556
478.60002,14.609007
478.8,14.606215
478.99998,14.603587
479.20002,14.601141
479.4,14.598942
479.59998,14.59646
479.80002,14.594106
480,14.592053
480.19998,14.59041
480.40002,14.588968
480.6,14.587882
480.79998,14.58664
481.00002,14.585617
481.2,14.584458
481.39998,14.583253
481.60002,14.582085
481.8,14.580981
481.99998,14.58014
482.20002,14.579629
482.4,14.579108
482.59998,14.578578
482.80002,14.578085
483,14.577473
483.19998,14.576961
483.40002,14.576522
483.6,14.576038
483.79998,14.575545
484.00002,14.575025
484.2,14.57444
484.39998,14.57391
484.60002,14.573398
484.8,14.572987
484.99998,14.572585
485.20002,14.572274
485.4,14.571972
485.59998,14.571625
485.80002,14.571259
486,14.570866
486.19998,14.570355
486.40002,14.569953
486.6,14.569651
486.79998,14.569486
487.00002,14.569376
487.2,14.569384
487.39998,14.56942
487.60002,14.569419
487.8,14.569336
487.99998,14.569317
488.20002,14.569353
488.4,14.56958
488.59998,14.569926
488.80002,14.570326
489,14.570754
489.19998,14.571045
489.40002,14.571327
489.6,14.571618
489.79998,14.57189
490.00002,14.572108
490.2,14.572317
490.39998,14.572663
490.60002,14.572945
490.8,14.573236
490.99998,14.57349
491.20002,14.573727
491.4,14.573899
491.59998,14.574154
491.80002,14.57459
492,14.575055
492.19998,14.575309
